source_file,bulletin_year,bulletin_month,table_type,preference_category,all_chargeability_areas_except_those_listed,china_mainland_born,el_salvador_guatemala_honduras,india,mexico,philippines,vietnam
data/raw/visa_bulletins/html/2017/visa-bulletin-for-march-2017.html,2017,March,final_action,4th,C,C,15JUL15,C,15JUL15,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-march-2017.html,2017,March,final_action,Certain Religious Workers,C,C,15JUL15,C,15JUL15,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-march-2017.html,2017,March,final_action,5th Non-Regional Center (C5 and T5),C,01MAY14,C,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-march-2017.html,2017,March,final_action,5th Regional Center (I5 and R5),C,01MAY14,C,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-march-2017.html,2017,March,dates_for_filing,1st,C,C,,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-march-2017.html,2017,March,dates_for_filing,2nd,C,01MAR13,,22APR09,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-march-2017.html,2017,March,dates_for_filing,3rd,C,01MAY14,,01JUL05,C,01SEP13,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-march-2017.html,2017,March,dates_for_filing,Other Workers,C,01AUG09,,01JUL05,C,01SEP13,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-march-2017.html,2017,March,dates_for_filing,4th,C,C,,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-march-2017.html,2017,March,dates_for_filing,Certain Religious Workers,C,C,,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-march-2017.html,2017,March,dates_for_filing,5th Non-Regional Center (C5 and T5),C,15JUN14,,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-march-2017.html,2017,March,dates_for_filing,5th Regional Center (I5 and R5),C,15JUN14,,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-may-2017.html,2017,May,final_action,1st,C,C,C,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-may-2017.html,2017,May,final_action,2nd,C,08FEB13,C,22JUN08,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-may-2017.html,2017,May,final_action,3rd,15MAR17,01OCT14,15MAR17,25MAR05,15MAR17,01JAN13,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-may-2017.html,2017,May,final_action,Other Workers,15MAR17,08MAR06,15MAR17,25MAR05,15MAR17,01JAN13,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-may-2017.html,2017,May,final_action,4th,C,C,15JUL15,C,15JUL15,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-may-2017.html,2017,May,final_action,Certain Religious Workers,U,U,U,U,U,U,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-may-2017.html,2017,May,final_action,5th Non-Regional Center (C5 and T5),C,01JUN14,C,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-may-2017.html,2017,May,final_action,5th Regional Center (I5 and R5),U,U,U,U,U,U,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-may-2017.html,2017,May,dates_for_filing,1st,C,C,,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-may-2017.html,2017,May,dates_for_filing,2nd,C,01OCT13,,01FEB09,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-may-2017.html,2017,May,dates_for_filing,3rd,C,01SEP15,,22APR06,C,01JUL14,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-may-2017.html,2017,May,dates_for_filing,Other Workers,C,01JUN08,,22APR06,C,01JUL14,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-may-2017.html,2017,May,dates_for_filing,4th,C,C,,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-may-2017.html,2017,May,dates_for_filing,Certain Religious Workers,C,C,,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-may-2017.html,2017,May,dates_for_filing,5th Non-Regional Center (C5 and T5),C,01SEP14,,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-may-2017.html,2017,May,dates_for_filing,5th Regional Center (I5 and R5),C,01SEP14,,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-november-2017.html,2017,November,final_action,1st,C,C,C,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-november-2017.html,2017,November,final_action,2nd,C,15JUN13,C,08OCT08,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-november-2017.html,2017,November,final_action,3rd,C,01FEB14,C,15OCT06,C,15JAN16,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-november-2017.html,2017,November,final_action,Other Workers,C,01APR06,C,15OCT06,C,15JAN16,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-november-2017.html,2017,November,final_action,4th,C,C,01NOV15,C,01APR16,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-november-2017.html,2017,November,final_action,Certain Religious Workers,C,C,01NOV15,C,01APR16,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-november-2017.html,2017,November,final_action,5th Non-Regional Center (C5 and T5),C,01JUL14,C,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-november-2017.html,2017,November,final_action,5th Regional Center (I5 and R5),C,01JUL14,C,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-november-2017.html,2017,November,dates_for_filing,1st,C,C,C,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-november-2017.html,2017,November,dates_for_filing,2nd,C,15NOV13,C,08FEB09,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-november-2017.html,2017,November,dates_for_filing,3rd,C,01SEP15,C,01JAN08,C,01AUG16,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-november-2017.html,2017,November,dates_for_filing,Other Workers,C,01JUN08,C,01JAN08,C,01AUG16,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-november-2017.html,2017,November,dates_for_filing,4th,C,C,15APR16,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-november-2017.html,2017,November,dates_for_filing,Certain Religious Workers,C,C,15APR16,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-november-2017.html,2017,November,dates_for_filing,5th Non-Regional Center (C5 and T5),C,01OCT14,C,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-november-2017.html,2017,November,dates_for_filing,5th Regional Center (I5 and R5),C,01OCT14,C,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-october-2017.html,2017,October,final_action,1st,C,C,C,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-october-2017.html,2017,October,final_action,2nd,C,22MAY13,C,15SEP08,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-october-2017.html,2017,October,final_action,3rd,C,01JAN14,C,15OCT06,C,01DEC15,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-october-2017.html,2017,October,final_action,Other Workers,C,01JAN06,C,15OCT06,C,01DEC15,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-october-2017.html,2017,October,final_action,4th,C,C,01NOV15,C,01MAR16,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-october-2017.html,2017,October,final_action,Certain Religious Workers,C,C,01NOV15,C,01MAR16,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-october-2017.html,2017,October,final_action,5th Non-Regional Center (C5 and T5),C,22JUN14,C,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-october-2017.html,2017,October,final_action,5th Regional Center (I5 and R5),C,22JUN14,C,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-october-2017.html,2017,October,dates_for_filing,1st,C,C,C,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-october-2017.html,2017,October,dates_for_filing,2nd,C,15NOV13,C,08FEB09,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-october-2017.html,2017,October,dates_for_filing,3rd,C,01SEP15,C,01JAN08,C,01AUG16,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-october-2017.html,2017,October,dates_for_filing,Other Workers,C,01JUN08,C,01JAN08,C,01AUG16,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-october-2017.html,2017,October,dates_for_filing,4th,C,C,15APR16,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-october-2017.html,2017,October,dates_for_filing,Certain Religious Workers,C,C,15APR16,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-october-2017.html,2017,October,dates_for_filing,5th Non-Regional Center (C5 and T5),C,01OCT14,C,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-october-2017.html,2017,October,dates_for_filing,5th Regional Center (I5 and R5),C,01OCT14,C,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-september-2017.html,2017,September,final_action,1st,C,01JAN12,C,01JAN12,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-september-2017.html,2017,September,final_action,2nd,01JAN16,15MAY13,01JAN16,22AUG08,01JAN16,01JAN16,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-september-2017.html,2017,September,final_action,3rd,C,01JAN12,C,15OCT06,C,01NOV15,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-september-2017.html,2017,September,final_action,Other Workers,C,01JAN04,C,15OCT06,C,01NOV15,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-september-2017.html,2017,September,final_action,4th,C,C,22OCT15,22OCT15,22OCT15,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-september-2017.html,2017,September,final_action,Certain Religious Workers,C,C,22OCT15,22OCT15,22OCT15,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-september-2017.html,2017,September,final_action,5th Non-Regional Center (C5 and T5),C,15JUN14,C,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-september-2017.html,2017,September,final_action,5th Regional Center (I5 and R5),C,15JUN14,C,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-september-2017.html,2017,September,dates_for_filing,1st,C,C,,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-september-2017.html,2017,September,dates_for_filing,2nd,C,01OCT13,,01FEB09,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-september-2017.html,2017,September,dates_for_filing,3rd,C,01SEP15,,01JAN07,C,01JAN16,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-september-2017.html,2017,September,dates_for_filing,Other Workers,C,01JUN08,,01JAN07,C,01JAN16,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-september-2017.html,2017,September,dates_for_filing,4th,C,C,,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-september-2017.html,2017,September,dates_for_filing,Certain Religious Workers,C,C,,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-september-2017.html,2017,September,dates_for_filing,5th Non-Regional Center (C5 and T5),C,01SEP14,,C,C,C,
data/raw/visa_bulletins/html/2017/visa-bulletin-for-september-2017.html,2017,September,dates_for_filing,5th Regional Center (I5 and R5),C,01SEP14,,C,C,C,
data/raw/visa_bulletins/html/2018/visa-bulletin-for-april-2018.html,2018,April,final_action,1st,C,01JAN12,C,01JAN12,C,C,
data/raw/visa_bulletins/html/2018/visa-bulletin-for-april-2018.html,2018,April,final_action,2nd,C,01AUG14,C,22DEC08,C,C,
data/raw/visa_bulletins/html/2018/visa-bulletin-for-april-2018.html,2018,April,final_action,3rd,C,01JUN15,C,01FEB08,C,01JAN17,
data/raw/visa_bulletins/html/2018/visa-bulletin-for-april-2018.html,2018,April,final_action,Other Workers,C,01APR07,C,01FEB08,C,01JAN17,
data/raw/visa_bulletins/html/2018/visa-bulletin-for-april-2018.html,2018,April,final_action,4th,C,C,15DEC15,C,08AUG16,C,
data/raw/visa_bulletins/html/2018/visa-bulletin-for-april-2018.html,2018,April,final_action,Certain Religious Workers,U,U,U,U,U,U,
data/raw/visa_bulletins/html/2018/visa-bulletin-for-april-2018.html,2018,April,final_action,5th Non-Regional Center (C5 and T5),C,22JUL14,C,C,C,C,
data/raw/visa_bulletins/html/2018/visa-bulletin-for-april-2018.html,2018,April,final_action,5th Regional Center (I5 and R5),U,U,U,U,U,U,
data/raw/visa_bulletins/html/2018/visa-bulletin-for-april-2018.html,2018,April,dates_for_filing,1st,C,C,C,C,C,C,
